time,project,user,type,url,title,body,assigned,branch,branch_link,merge,add,del,hash
2016-08-11 14:27:20,jswingripples,Natalia Vidal,comment,http://tinyurl.com/zdnke8b,,### Conclusion            Al realizar una búsqueda; se abre una nueva ventana en el programa que muestra los nodos de las clases encontradas; además de sus dependencias. Los nodos de las clases encontradas son más grandes y toman el color correspondiente al que aparece en la tabla de análisis. Estos nodos además de contener el nombre de su clase; también poseen un extracto de la primera línea del archivo de la clase encontrada en donde fue hallada una palabra (25 primeros caracteres) y el número de dicha línea dentro del archivo. El texto puesto en estos nodos especiales es de un color distinto para destacar (verde); sin embargo; faltó poder colocar la información de la línea y su extracto por debajo del nombre de la clase para verse mejor (A mi parecer; los labels de los nodos en graphstream no podían ser de más de una línea). En general; lo que faltó fue agregar más atributos CSS al grafo para mejorar la vista.,,,,,,,
2016-08-11 14:15:48,jswingripples,Natalia Vidal,comment,http://tinyurl.com/zcxyxvd,,### Postfactoring            Se trabaja en el branch open_node3.      A los nodos encontrados en la búsqueda se les añade un extracto de la primera línea de la clase en donde fue encontrada una palabra.      Se modificó prepareGraph() y openNode(;;) de la clase NodeSearchBuilder; y search(String) de la clase Searcher.,,,,,,,
2016-08-11 14:07:46,jswingripples,Natalia Vidal,commit,http://tinyurl.com/j3lldr3,,Se cambió el color de las letras del nodo,,jswingripples/open_node3,http://tinyurl.com/zdf79a3,False,4,4,d33f62464c6571149f0e6eca71a013648e3b3aa4
2016-08-11 13:37:00,jswingripples,Cristian Guzman,commit,http://tinyurl.com/jrxgacn,,Small mistake corrected,,eclipsePlugin/master,http://tinyurl.com/gq9wpvw,False,2,1,d1ff68ea929fa92f9964a59ee38bcde46b7ff876
2016-08-11 13:09:34,logisim,Sergio Penafiel,commit,http://tinyurl.com/juem3wj,,Merge con input,,logisim/master,http://tinyurl.com/hawzczw,False,82,21,01f7c73fc95c9e2cd6a50b7bc349a548dede9a2d
2016-08-11 12:59:23,logisim,Sergio Penafiel,commit,http://tinyurl.com/huey3cu,,Changes,,logisim/master,http://tinyurl.com/hawzczw,False,2,2,df8735b37fc9b9d85d557da9614a0ebe602553d9
2016-08-11 12:58:35,logisim,Sergio Penafiel,commit,http://tinyurl.com/zs9kbqr,,fixing,,logisim/master,http://tinyurl.com/hawzczw,False,12,24,4e5c9eb96c92fa2c6b306f5645c04ea0a519ee45
2016-08-11 12:56:02,logisim,Sergio Penafiel,commit,http://tinyurl.com/hmjs2h2,,Minor change,,logisim/master,http://tinyurl.com/hawzczw,False,1,1,cfe4fa8ce160892366ea34f0e2c88a4ec2c51acc
2016-08-11 11:23:39,jswingripples,Mario Garrido,commit,http://tinyurl.com/jy64zbg,,Fixed Toggle - size bug.,,jswingripples/style-branch,http://tinyurl.com/gvw5ezn,False,2,1,8ef25c6222d60601854dfdef3bb29605afb2e5ca
2016-08-11 11:08:45,jswingripples,Natalia Vidal,commit,http://tinyurl.com/hxa6rjs,,El nodo muestra la primera línea donde la palabra fue encontrada,,jswingripples/open_node3,http://tinyurl.com/zdf79a3,False,102,25,959e9241b99428e77f3e1842d60c8da0e42f0362
2016-08-11 11:03:44,jswingripples,Mario Garrido,commit,http://tinyurl.com/zvk8etj,,Extended Theme functionality to ImpactedSetGraph.,,jswingripples/style-branch,http://tinyurl.com/gvw5ezn,False,12,13,4d19f94050216ca10df5a6dcfb415d22eb2c6c88
2016-08-11 08:36:56,jswingripples,Mario Garrido,commit,http://tinyurl.com/h6a8oll,,Refactor of modifiers. Extended modifier functionality to ImpactedSetGraph.,,jswingripples/style-branch,http://tinyurl.com/gvw5ezn,False,19,8,edf3da2c4189365be801560758c238d10c8041da
2016-08-11 08:35:09,TeraCity,Francisco Pulgar,commit,http://tinyurl.com/jtfrnag,,Add coloring to comments,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,10,3,cbc8cedf460ad889d9dafd5f3176bddc39527694
2016-08-11 08:18:11,mochadoom,Javier Zambra,commit,http://tinyurl.com/gra4uz2,,Modo Berserk      Se implementa el modo berserk; el cual se activa a traves de un medikit   que pueden tirar los zombies al morir. Este medikit tiene un porcentaje   mas alto de aparecer en niveles de juego mas bajos. El efecto de tomar   este medikit es entrar en modo berserk; el cual te cura cualquier   envenenamiento; y previene cualquier daño de zombie (ya sea por contacto   o de veneno); por un tiempo limitado (que disminuye tambien a medida que   sube la dificultad).,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,1955,1869,d16a49f147203223f182d9b319c1026155d5f257
2016-08-11 07:42:05,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/hsjtwzs,,Merge pull request #48 from TeraCityCC4401/AST_Overlay      Merging,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,14523,93,af1846e2c22b30a01b053e600cad57c72fadeb81
2016-08-11 07:34:36,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/zgr639s,,Merging with searching,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,2,1,d2cb303769624a34691947f6746af8beb5897fe4
2016-08-11 07:31:44,jswingripples,Mario Garrido,commit,http://tinyurl.com/zzhpgjq,,Style modifiers minor refactor. Added text size changer.,,jswingripples/style-branch,http://tinyurl.com/gvw5ezn,False,87,43,2731e58120f44f08e0d3c8839fca3d39d63ed1e1
2016-08-11 07:12:41,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/hu3dvrz,,merge with master,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,895,29,ee8c95c849bd6255a86e40290e12f9503613ea72
2016-08-11 06:54:19,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/zvd6xsb,,Merge pull request #47 from TeraCityCC4401/reference_search      Reference search,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,715,12,aac600baa06e381f4378814aca1ef1539be5c66a
2016-08-11 06:50:00,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/zrwx78f,,Optimizing building generation,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,92,35,c01389f46eb1d62f738669033fe9473fefcb7aeb
2016-08-11 06:24:36,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/z7cvcl6,,búsqueda por referencia y text finalizada; con sus highlights correspondientes,,TeraCity/reference_search,http://tinyurl.com/ju2f4kh,False,223,35,2af548137d96bba2166531d19fb91517e3188e18
2016-08-11 06:06:11,jswingripples,Mario Garrido,commit,http://tinyurl.com/hscrzhk,,New themes. Made Graph directed.,,jswingripples/style-branch,http://tinyurl.com/gvw5ezn,False,25,17,d1ab71714cf95bdbc825bf214d13c84f1a0d75d6
2016-08-11 06:03:56,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/htm93p2,,Merge branch 'AST_Overlay' of github.com:TeraCityCC4401/TeraCity into AST_Overlay,,TeraCity/master,http://tinyurl.com/zzwbwhb,True,165,7,d0feb4420a84a7169931af8bf85358879985f85e
2016-08-11 06:03:36,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/govb84d,,Overlay Styling,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,3,2,47b1494225b6f5d8d881a83bdec638a7c674423c
2016-08-11 05:55:32,TeraCity,Paula Rios,commit,http://tinyurl.com/hchd2om,,added scale parameters to menu,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,165,7,a6863e30d45309d932e470a91db4b324e78592d4
2016-08-11 05:50:22,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/j6hw69z,,fixing overlay,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,16,2,1aaadfbeacebdd057e455ed82bb5baa9d23f4070
2016-08-11 05:28:43,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/he7wgyk,,Adding cobertura metrics,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,2,2,f7f4efaddb424a3450599085f5983fdb5a0426e8
2016-08-11 05:27:43,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/gt7qot8,,Adding cobertura metrics,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,12,6,9859b472108f47d264eb96fbb4e4f4641ec1447e
2016-08-11 05:05:29,TeraCity,Andres Ferrada,commit,http://tinyurl.com/zsd52av,,Now with report and a few little bugs solved,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,13299,29,a3eaa16f5687ba5a484595c545f30d67dac14e7e
2016-08-11 04:36:17,TeraCity,Francisco Pulgar,commit,http://tinyurl.com/h4qopcv,,Add config file to save path and homedir in a textfile,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,167,8,9f7554ea697a932c6f0c243ea23789777b438a5f
2016-08-11 04:21:11,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/zn8cse4,,Checking Cobertura Metrics,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,3,2,f4da6ade2aafb1eee1717ebf295f62045407c19f
2016-08-11 03:49:25,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/hdw4n8a,,Adding AST metrics to metrics overlay,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,45,15,3adf558900a04c5a292897ccff9a99ce3ce35d6f
2016-08-11 03:07:21,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/zs4a9hl,,Starting merging of everything,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,15,7,af5ec8df131dc9e6053dd80c1ea94e94add81712
2016-08-11 02:24:14,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/h4htwjl,,Merge branch 'RU04_Code_Metrics' of github.com:TeraCityCC4401/TeraCity into AST_Overlay,,TeraCity/master,http://tinyurl.com/zzwbwhb,True,164,24,fe62f564c28eacf9a290a78e6386ba1885dcf6c5
2016-08-11 02:17:59,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/jrnfv8g,,Fixing overlay AST metricsview,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,97,11,65fda906e3d5844150b35d6715bd2b1f5fc33c4a
2016-08-11 02:17:55,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/znkpboz,,Fixing overlay AST metricsview,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,0,0,2003f5d9d145a088c6d8d742bc6d0f18ec861337
2016-08-11 01:44:37,jswingripples,Mario Garrido,commit,http://tinyurl.com/z6ftao5,,Added Themes,,jswingripples/style-branch,http://tinyurl.com/gvw5ezn,False,49,1,2012d4cf08cd382bde7fedff5ad49b06a08c6cb8
2016-08-11 01:08:49,TeraCity,Paula Rios,commit,http://tinyurl.com/zw6nc88,,added missing files,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,51,0,7468601aad1ad181e716debaa91bc79011f1206d
2016-08-11 00:49:02,TeraCity,Andres Ferrada,commit,http://tinyurl.com/gnk4b4t,,add cobertura metrics to metricManager,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,4,0,93d244ad3a2b6cf33aec3dadeb9c31674fd66e70
2016-08-11 00:29:13,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/jrgdh78,,refactor to have more search by reference visitors,,TeraCity/reference_search,http://tinyurl.com/ju2f4kh,False,98,78,8288ae79a64169daafbaeec0f56d8aa9b8e7c42e
2016-08-11 00:13:35,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/jzgall2,,prints deleted,,TeraCity/reference_search,http://tinyurl.com/ju2f4kh,False,3,18,db28704d8b1a1a8f7e8e5045e5986ea356572f76
2016-08-11 00:08:27,jswingripples,Mario Garrido,commit,http://tinyurl.com/zrg3xdu,,Added node color palette,,jswingripples/style-branch,http://tinyurl.com/gvw5ezn,False,59,0,73e1aeff558536118f275d037e2dc071df090d7d
2016-08-10 23:49:14,TeraCity,Paula Rios,commit,http://tinyurl.com/hhkcute,,added metric; registered ast code metrics in CodeMetricManager,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,26,3,a2191bf1fe35b47ca0c1b969e8096ca1e798eb01
2016-08-10 23:47:50,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/jdbzeo8,,Search by reference FROM implemented,,TeraCity/reference_search,http://tinyurl.com/ju2f4kh,False,277,34,a4dd19b8f8c2f000512298c66e5098c0e87ecca6
2016-08-10 23:25:45,jswingripples,Mario Garrido,commit,http://tinyurl.com/j9ucl4c,,Added Graph Style section: Node size; Toggle text.,,jswingripples/style-branch,http://tinyurl.com/gvw5ezn,False,188,33,1997d7ec51c09e53999f98fc879daf54f8e66f16
2016-08-10 23:01:14,mochadoom,Javier Zambra,commit,http://tinyurl.com/gmampue,,Cambios de master en jugador,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,10305,10252,d9b535f791ad9e7b35e6a6afbb20fbfc6e64d59c
2016-08-10 22:27:53,mochadoom,Javier Zambra,commit,http://tinyurl.com/h9tokhn,,Cambios de master,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,12142,10910,db1b06fe4bda105d8b944f71789f2837fe587ad8
2016-08-10 22:07:55,mochadoom,Javier Zambra,commit,http://tinyurl.com/jfuez65,,Preparación para Modo Berserk,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,11,1,2f659fcb984332c1622c2c8082ca64cdb5665767
2016-08-10 21:59:58,mochadoom,Nicolas Java,commit,http://tinyurl.com/zqkqa8v,,Merge branch 'zombie' of https://github.com/njara/mochadoom,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,15950,15972,27327ac949060e764e7791a5103e40607e7a607e
2016-08-10 21:58:01,logisim,Ismael Alvarez,commit,http://tinyurl.com/hbkbxrl,,solucionanndo errores con las branch,,logisim/rs12-13,http://tinyurl.com/jh3gtrs,False,0,0,18634b44c8d76d3e6b0e1fadc03bf349f1f04ba9
2016-08-10 21:44:49,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/h86577p,,search by reference TO class target and minor fixes,,TeraCity/reference_search,http://tinyurl.com/ju2f4kh,False,161,84,27ab814b086e2705c674e30f3103bccb557dadb5
2016-08-10 21:33:48,mochadoom,Nicolas Java,commit,http://tinyurl.com/jhvl3yf,,Merge branch 'Recoil' of https://github.com/njara/mochadoom,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,227,223,bbb553a8aae64e8c1edd6588fa69521048f1b6a5
2016-08-10 21:33:31,mochadoom,Joaquin Torres,commit,http://tinyurl.com/j7m3m7r,,null pointer bugs,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,3,3,3c916886e569749dad57d86b925706cc03ca3341
2016-08-10 21:25:23,mochadoom,Nicolas Java,commit,http://tinyurl.com/z6cbk7y,,Implementación Recoil para disparo secundario Shotgun,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,231,246,1c1ac47de9263b2cf74cffcfc12979b4265c70da
2016-08-10 21:07:00,logisim,Ismael Alvarez,commit,http://tinyurl.com/zalr3vt,,agregado incompatibilidad de test con rs12,,logisim/rs12-13,http://tinyurl.com/jh3gtrs,False,375,159,f52a5a7e1f7809af122a42d7d8ecc4bc60823acd
2016-08-10 20:56:43,TeraCity,Andres Ferrada,commit,http://tinyurl.com/gslbrhj,,Fixed bug permissions with ubuntu,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,31,6,8a87f19057a88da2c5a889a0da9963f8eebf6487
2016-08-10 20:18:33,TeraCity,Andres Ferrada,commit,http://tinyurl.com/gp76xun,,Now cobertura command doesnt get stuck on error in test,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,54,17,80574b85f57b933c06727108fa9bebb77401785f
2016-08-10 19:52:30,mochadoom,Joaquin Torres,commit,http://tinyurl.com/gw2hl4f,,Bengalas atraen a los zombies,,mochadoom/zombie,http://tinyurl.com/jk3hsc8,False,20127,20098,c9ee30e81f956b122bbf5ca280d02ac3813c2a5d
2016-08-10 16:51:35,logisim,Sergio Penafiel,commit,http://tinyurl.com/zq33omb,,Merge branch 'input2' of http://github.com/IsmaelAlvarez/logisim,,logisim/rs12-13,http://tinyurl.com/jh3gtrs,False,1090,942,e2bea51dbccfd196161f463526275f1aec120f2d
2016-08-10 16:38:53,TeraCity,Francisco Pulgar,commit,http://tinyurl.com/zfqjasn,,Add config file to gitignore,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,4,1,59509c8fad182756fe2e0e1c64a4c9806d8b8c77
2016-08-10 16:10:21,logisim,Sergio Penafiel,commit,http://tinyurl.com/j4m2nne,,Graph creation generalizated to non-2-pin components,,logisim/rs12-13,http://tinyurl.com/jh3gtrs,False,1090,942,faeb703d6209f6f1400430edba8293ea3a508f44
2016-08-10 16:05:02,logisim,Paolo Curotto,commit,http://tinyurl.com/hhgs7ca,,Merge remote-tracking branch 'origin/rs05' into rs05,,logisim/rs05,http://tinyurl.com/zhodm58,True,16,0,c060a6b99caa33921fd8e753470d98ee63fddf1c
2016-08-10 16:04:28,logisim,Paolo Curotto,commit,http://tinyurl.com/gt2gmk2,,comments,,logisim/rs05,http://tinyurl.com/zhodm58,False,3,7,1354f4b7af4f7f43b2becf75e2e92973040a02ef
2016-08-10 09:34:02,jswingripples,Mario Garrido,commit,http://tinyurl.com/j9jpgjx,,Style changes; node size proportional to node rank,,jswingripples/style-branch,http://tinyurl.com/gvw5ezn,False,50,7,2b8b7dbb4da5712675d30c28884a7a9d0bd7f1cd
2016-08-09 23:36:42,TeraCity,Franco Sepulveda,commit,http://tinyurl.com/gsse8zr,,Added Metrics UI; showing mock message,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,137,0,f1d28cd5c3365e47f7829a45642058d7dc8f8c40
2016-08-09 22:23:44,mochadoom,Matias Haeussler,commit,http://tinyurl.com/h64vmcf,,Merge branch 'master' of https://github.com/njara/mochadoom,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,531,442,0fb7242303b66ca5af4522064a51df9e78dbf587
2016-08-09 22:22:19,mochadoom,Matias Haeussler,commit,http://tinyurl.com/hb9nt99,,Aim for head fixed,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,19,49,43c8bbb0dad4c63101f2dcb94f283c24a16ee02d
2016-08-09 21:39:15,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/j8aavbz,,Merge branch 'RU04_Code_Metrics' of github.com:TeraCityCC4401/TeraCity into AST_Overlay      Conflicts:   	modules/WorldCodecity/src/main/java/org/terasology/codecity/world/metrics/AST.java   	modules/WorldCodecity/src/main/java/org/terasology/codecity/world/structure/CodeClass.java,,TeraCity/master,http://tinyurl.com/zzwbwhb,True,515,36,d12efa04230df2c24753a974c97db57b16963a2a
2016-08-09 20:11:48,mochadoom,Matias Haeussler,commit,http://tinyurl.com/hhnuldz,,Merge branch 'Matias',,mochadoom/master,http://tinyurl.com/h4z2gzx,False,83,6,d1c35ae757c5daf748b2c611b734aa83e73019a2
2016-08-09 19:55:20,mochadoom,Matias Haeussler,commit,http://tinyurl.com/zmeshy7,,Chain and punsh to head with bug,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,83,6,5e464f8b514cd95dfb096ce592b1c4872ae7f81e
2016-08-09 19:24:27,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/gpsdaye,,unnecesary imports,,TeraCity/reference_search,http://tinyurl.com/ju2f4kh,False,0,3,9686120ec5fb603f5f01ff6c51787d6e54ba433f
2016-08-09 18:21:39,jswingripples,Cristian Guzman,commit,http://tinyurl.com/jeacsdb,,added the obtention and passing of the path of selected file when opening jRipples from context menu,,eclipsePlugin/master,http://tinyurl.com/gq9wpvw,False,67,6,d96d85705d2ce60af075559d873fb062ed5847a9
2016-08-09 17:39:16,logisim,Javier Diaz,commit,http://tinyurl.com/zu5grcv,,Propuestas de solucion del bug de chips y circuitos,,logisim/input-output,http://tinyurl.com/j4ymrnb,False,91,54,62469349e5280049be13899a9e5992ead03a5032
2016-08-09 17:39:11,jswingripples,Manuel Olguin,commit,http://tinyurl.com/gl63nhl,,Added click actions.,,jswingripples/graph-dev-final,http://tinyurl.com/gvxwuyt,False,34,2,ca6e156161264d7e5efecba34c04af82627f1881
2016-08-09 17:26:43,TeraCity,Paula Rios,commit,http://tinyurl.com/h5awozy,,delete extra ast / fix error (ahora si),,TeraCity/master,http://tinyurl.com/zzwbwhb,False,1,1,77819d066dd458a50d96518a8b3fbf35a32058c7
2016-08-09 17:24:29,TeraCity,Paula Rios,commit,http://tinyurl.com/zs23bb2,,delete extra ast,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,0,184,be0e84c9a9fe7ae7e8ce69921ef6815351c7644b
2016-08-09 17:24:20,jswingripples,Manuel Olguin,commit,http://tinyurl.com/jkpucs5,,Added join for graph thread.,,jswingripples/graph-dev-final,http://tinyurl.com/gvxwuyt,False,5,0,1305f78d991f3c49a595378eb84b049097ed3ed6
2016-08-09 17:19:10,TeraCity,Paula Rios,commit,http://tinyurl.com/hyyh7q6,,ast metrics,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,57,0,f5c3a7084d070ec3e21b2e0eab889193f6951904
2016-08-09 17:18:03,TeraCity,Francisco Pulgar,commit,http://tinyurl.com/zd9xwob,,fix try catch in read fileClass,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,6,4,59d26b93490c6cf83d7d1b280b6c91cf4058ac5b
2016-08-09 17:17:08,mochadoom,Jaime Capponi,commit,http://tinyurl.com/h6rgnqo,,Merge branch 'Jaime' of https://github.com/njara/mochadoom,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,10,17,b9569c2d945911d51306f94eee4e785e8c3c11d9
2016-08-09 17:10:16,mochadoom,Nicolas Java,commit,http://tinyurl.com/zods3mv,,Merge branch 'master' of https://github.com/njara/mochadoom,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,190,9,33e0e54a3101cecc4bf115f9b56eb6db57819fb5
2016-08-09 17:10:09,logisim,Gabriel Dintrans,commit,http://tinyurl.com/h4mpfea,,conflict in menu.properties,,logisim/rs12-13,http://tinyurl.com/jh3gtrs,False,0,9,4d0520e3539aefe6aa27391d4891a906d0ae84eb
2016-08-09 17:05:02,TeraCity,Juan Rojas,commit,http://tinyurl.com/h83v9y6,,removed test; now works on linux (and probably Mac),,TeraCity/master,http://tinyurl.com/zzwbwhb,False,3,3,c1f7e802585ae0f6c44e4eafa3e679db09bf5e36
2016-08-09 17:02:49,mochadoom,Jaime Capponi,commit,http://tinyurl.com/znfxnxs,,"- se arreglo un error del daño por veneno (y por tiempo) en el cual solo se dañaba el ""label"" del jugador y no la vida interna del jugador",,mochadoom/master,http://tinyurl.com/h4z2gzx,False,10,17,45656b71f26332cb235ba9ec0a77d54892a8a3e9
2016-08-09 16:56:02,mochadoom,Nicolas Java,commit,http://tinyurl.com/hweqyqn,,Merge pull request #64 from njara/bengala      Se cierra la issue RS35 Modo alternativo: Pistol 1.,,mochadoom/master,http://tinyurl.com/h4z2gzx,False,3651,1247,ef7fb01e7a971805afc654c65dc3b904db0d1668
2016-08-09 16:46:28,logisim,Gabriel Dintrans,commit,http://tinyurl.com/jcoluv2,,Merge branch 'RS12_Bug_Cables'      Bug Solved,,logisim/rs12-13,http://tinyurl.com/jh3gtrs,False,1,0,2a57208fc9b3fa694eefa27e1a0512a774e7d713
2016-08-09 16:39:45,TeraCity,Juan Rojas,commit,http://tinyurl.com/gwskd2s,,first linux text,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,13,12,bd14ef874909720e4aec962c14e6d92163c0c5ec
2016-08-09 16:36:17,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/j5yxkjb,,Modifying jEdit,,TeraCity/master,http://tinyurl.com/zzwbwhb,False,53,10,8ef1099c93d6d2e78d12ea9561286fcd3b5c032d
