time,project,user,type,url,title,body,assigned,branch,branch_link,merge,add,del,hash
2016-08-11 14:27:20,jswingripples,Natalia Vidal,comment,http://tinyurl.com/zdnke8b,,### Conclusion            Al realizar una búsqueda; se abre una nueva ventana en el programa que muestra los nodos de las clases encontradas; además de sus dependencias. Los nodos de las clases encontradas son más grandes y toman el color correspondiente al que aparece en la tabla de análisis. Estos nodos además de contener el nombre de su clase; también poseen un extracto de la primera línea del archivo de la clase encontrada en donde fue hallada una palabra (25 primeros caracteres) y el número de dicha línea dentro del archivo. El texto puesto en estos nodos especiales es de un color distinto para destacar (verde); sin embargo; faltó poder colocar la información de la línea y su extracto por debajo del nombre de la clase para verse mejor (A mi parecer; los labels de los nodos en graphstream no podían ser de más de una línea). En general; lo que faltó fue agregar más atributos CSS al grafo para mejorar la vista.,,,,,,,
2016-08-11 14:15:48,jswingripples,Natalia Vidal,comment,http://tinyurl.com/zcxyxvd,,### Postfactoring            Se trabaja en el branch open_node3.      A los nodos encontrados en la búsqueda se les añade un extracto de la primera línea de la clase en donde fue encontrada una palabra.      Se modificó prepareGraph() y openNode(;;) de la clase NodeSearchBuilder; y search(String) de la clase Searcher.,,,,,,,
2016-08-11 14:07:46,jswingripples,Natalia Vidal,commit,http://tinyurl.com/j3lldr3,,Se cambió el color de las letras del nodo,,open_node3,http://tinyurl.com/zdf79a3,False,4,4,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-11 13:37:00,jswingripples,Cristian Guzman,commit,http://tinyurl.com/jrxgacn,,Small mistake corrected,,master,http://tinyurl.com/gq9wpvw,False,2,1,|['https:', '', 'github.com', 'jSwingRipples', 'eclipsePlugin', 'commit']|
2016-08-11 13:09:34,logisim,Sergio Penafiel,commit,http://tinyurl.com/juem3wj,,Merge con input,,master,http://tinyurl.com/hawzczw,False,82,21,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-11 12:59:23,logisim,Sergio Penafiel,commit,http://tinyurl.com/huey3cu,,Changes,,master,http://tinyurl.com/hawzczw,False,2,2,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-11 12:58:35,logisim,Sergio Penafiel,commit,http://tinyurl.com/zs9kbqr,,fixing,,master,http://tinyurl.com/hawzczw,False,12,24,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-11 12:56:02,logisim,Sergio Penafiel,commit,http://tinyurl.com/hmjs2h2,,Minor change,,master,http://tinyurl.com/hawzczw,False,1,1,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-11 11:23:39,jswingripples,Mario Garrido,commit,http://tinyurl.com/jy64zbg,,Fixed Toggle - size bug.,,style-branch,http://tinyurl.com/gvw5ezn,False,2,1,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-11 11:08:45,jswingripples,Natalia Vidal,commit,http://tinyurl.com/hxa6rjs,,El nodo muestra la primera línea donde la palabra fue encontrada,,open_node3,http://tinyurl.com/zdf79a3,False,102,25,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-11 11:03:44,jswingripples,Mario Garrido,commit,http://tinyurl.com/zvk8etj,,Extended Theme functionality to ImpactedSetGraph.,,style-branch,http://tinyurl.com/gvw5ezn,False,12,13,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-11 08:36:56,jswingripples,Mario Garrido,commit,http://tinyurl.com/h6a8oll,,Refactor of modifiers. Extended modifier functionality to ImpactedSetGraph.,,style-branch,http://tinyurl.com/gvw5ezn,False,19,8,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-11 08:35:09,TeraCity,Francisco Pulgar,commit,http://tinyurl.com/jtfrnag,,Add coloring to comments,,master,http://tinyurl.com/zzwbwhb,False,10,3,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 08:18:11,mochadoom,Javier Zambra,commit,http://tinyurl.com/gra4uz2,,Modo Berserk      Se implementa el modo berserk; el cual se activa a traves de un medikit   que pueden tirar los zombies al morir. Este medikit tiene un porcentaje   mas alto de aparecer en niveles de juego mas bajos. El efecto de tomar   este medikit es entrar en modo berserk; el cual te cura cualquier   envenenamiento; y previene cualquier daño de zombie (ya sea por contacto   o de veneno); por un tiempo limitado (que disminuye tambien a medida que   sube la dificultad).,,master,http://tinyurl.com/h4z2gzx,False,1955,1869,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-11 07:42:05,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/hsjtwzs,,Merge pull request #48 from TeraCityCC4401/AST_Overlay      Merging,,master,http://tinyurl.com/zzwbwhb,False,14523,93,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 07:34:36,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/zgr639s,,Merging with searching,,master,http://tinyurl.com/zzwbwhb,False,2,1,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 07:31:44,jswingripples,Mario Garrido,commit,http://tinyurl.com/zzhpgjq,,Style modifiers minor refactor. Added text size changer.,,style-branch,http://tinyurl.com/gvw5ezn,False,87,43,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-11 07:12:41,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/hu3dvrz,,merge with master,,master,http://tinyurl.com/zzwbwhb,False,895,29,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 06:54:19,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/zvd6xsb,,Merge pull request #47 from TeraCityCC4401/reference_search      Reference search,,master,http://tinyurl.com/zzwbwhb,False,715,12,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 06:50:00,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/zrwx78f,,Optimizing building generation,,master,http://tinyurl.com/zzwbwhb,False,92,35,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 06:24:36,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/z7cvcl6,,búsqueda por referencia y text finalizada; con sus highlights correspondientes,,reference_search,http://tinyurl.com/ju2f4kh,False,223,35,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 06:06:11,jswingripples,Mario Garrido,commit,http://tinyurl.com/hscrzhk,,New themes. Made Graph directed.,,style-branch,http://tinyurl.com/gvw5ezn,False,25,17,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-11 06:03:56,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/htm93p2,,Merge branch 'AST_Overlay' of github.com:TeraCityCC4401/TeraCity into AST_Overlay,,master,http://tinyurl.com/zzwbwhb,True,165,7,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 06:03:36,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/govb84d,,Overlay Styling,,master,http://tinyurl.com/zzwbwhb,False,3,2,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 05:55:32,TeraCity,Paula Rios,commit,http://tinyurl.com/hchd2om,,added scale parameters to menu,,master,http://tinyurl.com/zzwbwhb,False,165,7,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 05:50:22,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/j6hw69z,,fixing overlay,,master,http://tinyurl.com/zzwbwhb,False,16,2,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 05:28:43,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/he7wgyk,,Adding cobertura metrics,,master,http://tinyurl.com/zzwbwhb,False,2,2,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 05:27:43,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/gt7qot8,,Adding cobertura metrics,,master,http://tinyurl.com/zzwbwhb,False,12,6,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 05:05:29,TeraCity,Andres Ferrada,commit,http://tinyurl.com/zsd52av,,Now with report and a few little bugs solved,,master,http://tinyurl.com/zzwbwhb,False,13299,29,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 04:36:17,TeraCity,Francisco Pulgar,commit,http://tinyurl.com/h4qopcv,,Add config file to save path and homedir in a textfile,,master,http://tinyurl.com/zzwbwhb,False,167,8,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 04:21:11,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/zn8cse4,,Checking Cobertura Metrics,,master,http://tinyurl.com/zzwbwhb,False,3,2,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 03:49:25,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/hdw4n8a,,Adding AST metrics to metrics overlay,,master,http://tinyurl.com/zzwbwhb,False,45,15,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 03:07:21,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/zs4a9hl,,Starting merging of everything,,master,http://tinyurl.com/zzwbwhb,False,15,7,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 02:24:14,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/h4htwjl,,Merge branch 'RU04_Code_Metrics' of github.com:TeraCityCC4401/TeraCity into AST_Overlay,,master,http://tinyurl.com/zzwbwhb,True,164,24,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 02:17:59,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/jrnfv8g,,Fixing overlay AST metricsview,,master,http://tinyurl.com/zzwbwhb,False,97,11,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 02:17:55,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/znkpboz,,Fixing overlay AST metricsview,,master,http://tinyurl.com/zzwbwhb,False,0,0,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 01:44:37,jswingripples,Mario Garrido,commit,http://tinyurl.com/z6ftao5,,Added Themes,,style-branch,http://tinyurl.com/gvw5ezn,False,49,1,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-11 01:08:49,TeraCity,Paula Rios,commit,http://tinyurl.com/zw6nc88,,added missing files,,master,http://tinyurl.com/zzwbwhb,False,51,0,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 00:49:02,TeraCity,Andres Ferrada,commit,http://tinyurl.com/gnk4b4t,,add cobertura metrics to metricManager,,master,http://tinyurl.com/zzwbwhb,False,4,0,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 00:29:13,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/jrgdh78,,refactor to have more search by reference visitors,,reference_search,http://tinyurl.com/ju2f4kh,False,98,78,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 00:13:35,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/jzgall2,,prints deleted,,reference_search,http://tinyurl.com/ju2f4kh,False,3,18,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-11 00:08:27,jswingripples,Mario Garrido,commit,http://tinyurl.com/zrg3xdu,,Added node color palette,,style-branch,http://tinyurl.com/gvw5ezn,False,59,0,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-10 23:49:14,TeraCity,Paula Rios,commit,http://tinyurl.com/hhkcute,,added metric; registered ast code metrics in CodeMetricManager,,master,http://tinyurl.com/zzwbwhb,False,26,3,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-10 23:47:50,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/jdbzeo8,,Search by reference FROM implemented,,reference_search,http://tinyurl.com/ju2f4kh,False,277,34,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-10 23:25:45,jswingripples,Mario Garrido,commit,http://tinyurl.com/j9ucl4c,,Added Graph Style section: Node size; Toggle text.,,style-branch,http://tinyurl.com/gvw5ezn,False,188,33,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-10 23:01:14,mochadoom,Javier Zambra,commit,http://tinyurl.com/gmampue,,Cambios de master en jugador,,master,http://tinyurl.com/h4z2gzx,False,10305,10252,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-10 22:27:53,mochadoom,Javier Zambra,commit,http://tinyurl.com/h9tokhn,,Cambios de master,,master,http://tinyurl.com/h4z2gzx,False,12142,10910,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-10 22:07:55,mochadoom,Javier Zambra,commit,http://tinyurl.com/jfuez65,,Preparación para Modo Berserk,,master,http://tinyurl.com/h4z2gzx,False,11,1,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-10 21:59:58,mochadoom,Nicolas Java,commit,http://tinyurl.com/zqkqa8v,,Merge branch 'zombie' of https://github.com/njara/mochadoom,,master,http://tinyurl.com/h4z2gzx,False,15950,15972,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-10 21:58:01,logisim,Ismael Alvarez,commit,http://tinyurl.com/hbkbxrl,,solucionanndo errores con las branch,,rs12-13,http://tinyurl.com/jh3gtrs,False,0,0,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-10 21:44:49,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/h86577p,,search by reference TO class target and minor fixes,,reference_search,http://tinyurl.com/ju2f4kh,False,161,84,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-10 21:33:48,mochadoom,Nicolas Java,commit,http://tinyurl.com/jhvl3yf,,Merge branch 'Recoil' of https://github.com/njara/mochadoom,,master,http://tinyurl.com/h4z2gzx,False,227,223,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-10 21:33:31,mochadoom,Joaquin Torres,commit,http://tinyurl.com/j7m3m7r,,null pointer bugs,,zombie,http://tinyurl.com/jk3hsc8,False,3,3,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-10 21:25:23,mochadoom,Nicolas Java,commit,http://tinyurl.com/z6cbk7y,,Implementación Recoil para disparo secundario Shotgun,,master,http://tinyurl.com/h4z2gzx,False,231,246,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-10 21:07:00,logisim,Ismael Alvarez,commit,http://tinyurl.com/zalr3vt,,agregado incompatibilidad de test con rs12,,rs12-13,http://tinyurl.com/jh3gtrs,False,375,159,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-10 20:56:43,TeraCity,Andres Ferrada,commit,http://tinyurl.com/gslbrhj,,Fixed bug permissions with ubuntu,,master,http://tinyurl.com/zzwbwhb,False,31,6,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-10 20:18:33,TeraCity,Andres Ferrada,commit,http://tinyurl.com/gp76xun,,Now cobertura command doesnt get stuck on error in test,,master,http://tinyurl.com/zzwbwhb,False,54,17,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-10 19:52:30,mochadoom,Joaquin Torres,commit,http://tinyurl.com/gw2hl4f,,Bengalas atraen a los zombies,,zombie,http://tinyurl.com/jk3hsc8,False,20127,20098,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-10 16:51:35,logisim,Sergio Penafiel,commit,http://tinyurl.com/zq33omb,,Merge branch 'input2' of http://github.com/IsmaelAlvarez/logisim,,rs12-13,http://tinyurl.com/jh3gtrs,False,1090,942,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-10 16:38:53,TeraCity,Francisco Pulgar,commit,http://tinyurl.com/zfqjasn,,Add config file to gitignore,,master,http://tinyurl.com/zzwbwhb,False,4,1,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-10 16:10:21,logisim,Sergio Penafiel,commit,http://tinyurl.com/j4m2nne,,Graph creation generalizated to non-2-pin components,,rs12-13,http://tinyurl.com/jh3gtrs,False,1090,942,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-10 16:05:02,logisim,Paolo Curotto,commit,http://tinyurl.com/hhgs7ca,,Merge remote-tracking branch 'origin/rs05' into rs05,,rs05,http://tinyurl.com/zhodm58,True,16,0,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-10 16:04:28,logisim,Paolo Curotto,commit,http://tinyurl.com/gt2gmk2,,comments,,rs05,http://tinyurl.com/zhodm58,False,3,7,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-10 09:34:02,jswingripples,Mario Garrido,commit,http://tinyurl.com/j9jpgjx,,Style changes; node size proportional to node rank,,style-branch,http://tinyurl.com/gvw5ezn,False,50,7,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-09 23:36:42,TeraCity,Franco Sepulveda,commit,http://tinyurl.com/gsse8zr,,Added Metrics UI; showing mock message,,master,http://tinyurl.com/zzwbwhb,False,137,0,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-09 22:23:44,mochadoom,Matias Haeussler,commit,http://tinyurl.com/h64vmcf,,Merge branch 'master' of https://github.com/njara/mochadoom,,master,http://tinyurl.com/h4z2gzx,False,531,442,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-09 22:22:19,mochadoom,Matias Haeussler,commit,http://tinyurl.com/hb9nt99,,Aim for head fixed,,master,http://tinyurl.com/h4z2gzx,False,19,49,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-09 21:39:15,TeraCity,Eduardo Riveros,commit,http://tinyurl.com/j8aavbz,,Merge branch 'RU04_Code_Metrics' of github.com:TeraCityCC4401/TeraCity into AST_Overlay      Conflicts:   	modules/WorldCodecity/src/main/java/org/terasology/codecity/world/metrics/AST.java   	modules/WorldCodecity/src/main/java/org/terasology/codecity/world/structure/CodeClass.java,,master,http://tinyurl.com/zzwbwhb,True,515,36,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-09 20:11:48,mochadoom,Matias Haeussler,commit,http://tinyurl.com/hhnuldz,,Merge branch 'Matias',,master,http://tinyurl.com/h4z2gzx,False,83,6,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-09 19:55:20,mochadoom,Matias Haeussler,commit,http://tinyurl.com/zmeshy7,,Chain and punsh to head with bug,,master,http://tinyurl.com/h4z2gzx,False,83,6,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-09 19:24:27,TeraCity,Nicolas Bravo,commit,http://tinyurl.com/gpsdaye,,unnecesary imports,,reference_search,http://tinyurl.com/ju2f4kh,False,0,3,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-09 18:21:39,jswingripples,Cristian Guzman,commit,http://tinyurl.com/jeacsdb,,added the obtention and passing of the path of selected file when opening jRipples from context menu,,master,http://tinyurl.com/gq9wpvw,False,67,6,|['https:', '', 'github.com', 'jSwingRipples', 'eclipsePlugin', 'commit']|
2016-08-09 17:39:16,logisim,Javier Diaz,commit,http://tinyurl.com/zu5grcv,,Propuestas de solucion del bug de chips y circuitos,,input-output,http://tinyurl.com/j4ymrnb,False,91,54,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-09 17:39:11,jswingripples,Manuel Olguin,commit,http://tinyurl.com/gl63nhl,,Added click actions.,,graph-dev-final,http://tinyurl.com/gvxwuyt,False,34,2,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-09 17:26:43,TeraCity,Paula Rios,commit,http://tinyurl.com/h5awozy,,delete extra ast / fix error (ahora si),,master,http://tinyurl.com/zzwbwhb,False,1,1,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-09 17:24:29,TeraCity,Paula Rios,commit,http://tinyurl.com/zs23bb2,,delete extra ast,,master,http://tinyurl.com/zzwbwhb,False,0,184,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-09 17:24:20,jswingripples,Manuel Olguin,commit,http://tinyurl.com/jkpucs5,,Added join for graph thread.,,graph-dev-final,http://tinyurl.com/gvxwuyt,False,5,0,|['https:', '', 'github.com', 'jSwingRipples', 'jswingripples', 'commit']|
2016-08-09 17:19:10,TeraCity,Paula Rios,commit,http://tinyurl.com/hyyh7q6,,ast metrics,,master,http://tinyurl.com/zzwbwhb,False,57,0,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-09 17:18:03,TeraCity,Francisco Pulgar,commit,http://tinyurl.com/zd9xwob,,fix try catch in read fileClass,,master,http://tinyurl.com/zzwbwhb,False,6,4,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-09 17:17:08,mochadoom,Jaime Capponi,commit,http://tinyurl.com/h6rgnqo,,Merge branch 'Jaime' of https://github.com/njara/mochadoom,,master,http://tinyurl.com/h4z2gzx,False,10,17,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-09 17:10:16,mochadoom,Nicolas Java,commit,http://tinyurl.com/zods3mv,,Merge branch 'master' of https://github.com/njara/mochadoom,,master,http://tinyurl.com/h4z2gzx,False,190,9,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
2016-08-09 17:10:09,logisim,Gabriel Dintrans,commit,http://tinyurl.com/h4mpfea,,conflict in menu.properties,,rs12-13,http://tinyurl.com/jh3gtrs,False,0,9,|['https:', '', 'github.com', 'IsmaelAlvarez', 'logisim', 'commit']|
2016-08-09 17:05:02,TeraCity,Juan Rojas,commit,http://tinyurl.com/h83v9y6,,removed test; now works on linux (and probably Mac),,master,http://tinyurl.com/zzwbwhb,False,3,3,|['https:', '', 'github.com', 'TeraCityCC4401', 'TeraCity', 'commit']|
2016-08-09 17:02:49,mochadoom,Jaime Capponi,commit,http://tinyurl.com/znfxnxs,,"- se arreglo un error del daño por veneno (y por tiempo) en el cual solo se dañaba el ""label"" del jugador y no la vida interna del jugador",,master,http://tinyurl.com/h4z2gzx,False,10,17,|['https:', '', 'github.com', 'njara', 'mochadoom', 'commit']|
